id,Address,Latitude,Longitude,Location 
42935,5113 47TH AVE NE,47.6664466,-122.27767038,"(47.6664466, -122.27767038)"
42936,5727 37TH AVE S,47.55040857,-122.28647099,"(47.55040857, -122.28647099)"
42937,5727 37TH AVE S,47.55040857,-122.28647099,"(47.55040857, -122.28647099)"
42938,2502 S WASHINGTON ST,47.60099903,-122.29982418,"(47.60099903, -122.29982418)"
42939,13215 2ND AVE NW,47.72559224,-122.35991351,"(47.72559224, -122.35991351)"
42940,4325 SW DONOVAN ST,47.52583879,-122.38879014,"(47.52583879, -122.38879014)"
42941,4325 SW DONOVAN ST,47.52583879,-122.38879014,"(47.52583879, -122.38879014)"
42942,10444 CALIFORNIA AVE SW,47.50877136,-122.38682019,"(47.50877136, -122.38682019)"
42943,700 VIRGINIA ST,47.61521776,-122.33748241,"(47.61521776, -122.33748241)"
42944,3029 39TH AVE SW,47.5759905,-122.38165849,"(47.5759905, -122.38165849)"
42945,1024 S TRENTON ST,47.52497453,-122.3190477,"(47.52497453, -122.3190477)"
42946,1024 S TRENTON ST,47.52497453,-122.3190477,"(47.52497453, -122.3190477)"
42947,5300 1ST AVE S,47.55470935,-122.33339353,"(47.55470935, -122.33339353)"
42948,5212 22ND AVE NE,47.66688565,-122.30415876,"(47.66688565, -122.30415876)"
42949,1744 NE 102ND ST,47.70233,-122.30783977,"(47.70233, -122.30783977)"
42950,2538 57TH AVE SW,47.58010484,-122.40499613,"(47.58010484, -122.40499613)"
42951,7612 AURORA AVE N,47.68456049,-122.3441977,"(47.68456049, -122.3441977)"
42952,7612 AURORA AVE N,47.68456049,-122.3441977,"(47.68456049, -122.3441977)"
42953,7612 AURORA AVE N,47.68456049,-122.3441977,"(47.68456049, -122.3441977)"
42954,5919 20TH AVE S,47.54930473,-122.30774184,"(47.54930473, -122.30774184)"
42955,1408 12TH AVE,47.61323943,-122.31642527,"(47.61323943, -122.31642527)"
42956,3003 SW ROXBURY ST,47.51722676,-122.37166613,"(47.51722676, -122.37166613)"
42957,3218 NW 59TH ST,47.67157429,-122.39930192,"(47.67157429, -122.39930192)"
42958,3014 SW 106TH ST,47.50839801,-122.37162044,"(47.50839801, -122.37162044)"
42959,8720 GOLDEN GARDENS DR NW,47.69285579,-122.39865172,"(47.69285579, -122.39865172)"
42960,2506 SW GRAHAM ST,47.54675306,-122.36477017,"(47.54675306, -122.36477017)"
42961,2506 SW GRAHAM ST,47.54675306,-122.36477017,"(47.54675306, -122.36477017)"
42962,2506 SW GRAHAM ST,47.54675306,-122.36477017,"(47.54675306, -122.36477017)"
42963,7339 MARY AVE NW,47.68266169,-122.37602925,"(47.68266169, -122.37602925)"
42964,936 N 72ND ST,47.68133369,-122.34527502,"(47.68133369, -122.34527502)"
42965,5406 32ND AVE S,47.55317284,-122.29128694,"(47.55317284, -122.29128694)"
42966,4915 RAINIER AVE S,47.55739752,-122.2851064,"(47.55739752, -122.2851064)"
42967,1627 N 103RD ST,47.70302852,-122.3380488,"(47.70302852, -122.3380488)"
42968,1627 N 103RD ST,47.70302852,-122.3380488,"(47.70302852, -122.3380488)"
42969,735 W FLORENTIA PL,47.64707392,-122.36772679,"(47.64707392, -122.36772679)"
42970,1039 6TH AVE S,47.59330064,-122.32651315,"(47.59330064, -122.32651315)"
42971,1526 19TH AVE S,47.58902441,-122.30794871,"(47.58902441, -122.30794871)"
42972,1526 19TH AVE S,47.58902441,-122.30794871,"(47.58902441, -122.30794871)"
42973,4114 32ND AVE SW,47.56600104,-122.37272295,"(47.56600104, -122.37272295)"
42974,2411 9TH AVE W,47.63996615,-122.36925561,"(47.63996615, -122.36925561)"
42975,9402 LEROY PL S,47.51851539,-122.28706631,"(47.51851539, -122.28706631)"
42976,1342 14TH AVE S,47.59029947,-122.3146502,"(47.59029947, -122.3146502)"
42977,4117 1ST AVE NW,47.65695146,-122.35784604,"(47.65695146, -122.35784604)"
42978,3012 SW ELMGROVE ST,47.5302683,-122.37217183,"(47.5302683, -122.37217183)"
42979,7519 13TH AVE SW,47.53492571,-122.35200642,"(47.53492571, -122.35200642)"
42980,2404 S GRAND ST,47.5870335,-122.30089164,"(47.5870335, -122.30089164)"
42981,3711 21ST AVE SW,47.57065031,-122.36030276,"(47.57065031, -122.36030276)"
42982,2500 SW GRAHAM ST,47.54691394,-122.3648201,"(47.54691394, -122.3648201)"
42983,8341 28TH AVE NW,47.68988342,-122.3933919,"(47.68988342, -122.3933919)"
42984,4349 SW CLOVERDALE ST,47.52627391,-122.38967346,"(47.52627391, -122.38967346)"
42985,2960 4TH AVE S,47.57587354,-122.32790617,"(47.57587354, -122.32790617)"
42986,1727 S DAWSON ST,47.555421,-122.3093391,"(47.555421, -122.3093391)"
42987,2810 ALKI AVE SW,47.57836601,-122.41255852,"(47.57836601, -122.41255852)"
42988,7132 SHINKLE PL SW,47.539054,-122.36637983,"(47.539054, -122.36637983)"
42989,816 31ST AVE,47.60981041,-122.29235964,"(47.60981041, -122.29235964)"
42990,2859 NW 57TH ST,47.66998854,-122.39541923,"(47.66998854, -122.39541923)"
42991,618 BROADWAY E,47.62495071,-122.3206255,"(47.62495071, -122.3206255)"
42992,618 BROADWAY E,47.62495071,-122.3206255,"(47.62495071, -122.3206255)"
42993,7323 14TH AVE NW,47.68216846,-122.37389057,"(47.68216846, -122.37389057)"
42994,9224 35TH AVE SW,47.52021013,-122.37624101,"(47.52021013, -122.37624101)"
42995,2619 NE UNIVERSITY VILLAGE ST,47.66320265,-122.29912382,"(47.66320265, -122.29912382)"
42996,4558 7TH AVE NE,47.6630259,-122.32049053,"(47.6630259, -122.32049053)"
42997,315 N 75TH ST,47.68308258,-122.35458722,"(47.68308258, -122.35458722)"
42998,9056 17TH AVE SW,47.52117569,-122.35619551,"(47.52117569, -122.35619551)"
42999,328 NE NORTHGATE WAY,47.70913197,-122.32413717,"(47.70913197, -122.32413717)"
43000,2560 NE 96TH ST,47.69870008,-122.29912834,"(47.69870008, -122.29912834)"
43001,7958 OCCIDENTAL AVE S,47.5306979,-122.33331138,"(47.5306979, -122.33331138)"
43002,2701 S BRADFORD ST,47.56902534,-122.29744134,"(47.56902534, -122.29744134)"
43003,4860 RAINIER AVE S,47.55832874,-122.284981,"(47.55832874, -122.284981)"
43004,325 HARVARD AVE E,47.62185226,-122.32239732,"(47.62185226, -122.32239732)"
43005,5009 40TH AVE NE,47.66523856,-122.2851034,"(47.66523856, -122.2851034)"
43006,4406 GREENWOOD AVE N,47.66046818,-122.35517491,"(47.66046818, -122.35517491)"
43007,6706 CORSON AVE S,47.54232587,-122.32259674,"(47.54232587, -122.32259674)"
43008,8103 28TH AVE SW,47.52994295,-122.36881014,"(47.52994295, -122.36881014)"
43009,5630 KEYSTONE PL N,47.66959822,-122.33328111,"(47.66959822, -122.33328111)"
43010,5444 39TH AVE W,47.66905001,-122.40839149,"(47.66905001, -122.40839149)"
43011,11048 DURLAND AVE NE,47.71042267,-122.27923622,"(47.71042267, -122.27923622)"
43012,208 SW ROXBURY ST,47.5174572,-122.33818987,"(47.5174572, -122.33818987)"
43013,208 SW ROXBURY ST,47.5174572,-122.33818987,"(47.5174572, -122.33818987)"
43014,3034 44TH AVE SW,47.57601855,-122.38774414,"(47.57601855, -122.38774414)"
43015,102 OCCIDENTAL AVE S,47.60146946,-122.3324974,"(47.60146946, -122.3324974)"
43016,4524 S LUCILE ST,47.55285328,-122.27736692,"(47.55285328, -122.27736692)"
43017,311 12TH AVE E,47.62156159,-122.31702649,"(47.62156159, -122.31702649)"
43018,311 12TH AVE E,47.62156159,-122.31702649,"(47.62156159, -122.31702649)"
43019,3228 63RD AVE SW,47.57502531,-122.41311972,"(47.57502531, -122.41311972)"
43020,3857 24TH AVE W,47.65573204,-122.38769462,"(47.65573204, -122.38769462)"
43021,4321 SW CHARLESTOWN ST,47.57003684,-122.38784046,"(47.57003684, -122.38784046)"
43022,4825 27TH AVE S,47.55902586,-122.29836438,"(47.55902586, -122.29836438)"
43023,101 NW 35TH ST,47.65197973,-122.35790373,"(47.65197973, -122.35790373)"
43024,5709 20TH AVE NW,47.67060685,-122.3825083,"(47.67060685, -122.3825083)"
43025,5216 NE 74TH ST,47.68239556,-122.27088014,"(47.68239556, -122.27088014)"
43026,129 WARREN AVE N,47.61948661,-122.35451807,"(47.61948661, -122.35451807)"
43027,4117 DELRIDGE WAY SW,47.56599696,-122.36377346,"(47.56599696, -122.36377346)"
43028,5265 18TH AVE SW,47.55386493,-122.35731081,"(47.55386493, -122.35731081)"
43029,3110F PORTAGE BAY PL E,47.64926194,-122.31786362,"(47.64926194, -122.31786362)"
43030,1510 ALKI AVE SW,47.5901539,-122.39296465,"(47.5901539, -122.39296465)"
43031,1618 3RD AVE W,47.63413641,-122.36076362,"(47.63413641, -122.36076362)"
43032,4220 NE 95TH ST,47.69756034,-122.28181134,"(47.69756034, -122.28181134)"
43033,2725 MONTLAKE BLVD E,47.64484377,-122.30668133,"(47.64484377, -122.30668133)"
43034,2225 45TH AVE SW,47.58328092,-122.38949213,"(47.58328092, -122.38949213)"
43035,721 27TH AVE,47.60864561,-122.29786538,"(47.60864561, -122.29786538)"
43036,8316 12TH AVE NW,47.68930105,-122.37120671,"(47.68930105, -122.37120671)"
43037,617 NW 40TH ST,47.65578321,-122.36449185,"(47.65578321, -122.36449185)"
43038,8415 GREENWOOD AVE N,47.69035201,-122.35558104,"(47.69035201, -122.35558104)"
43039,6010 PHINNEY AVE N,47.67295397,-122.35406113,"(47.67295397, -122.35406113)"
43040,13130 5TH AVE NE,47.72476639,-122.32263656,"(47.72476639, -122.32263656)"
43041,325 HARVARD AVE E,47.62185226,-122.32239732,"(47.62185226, -122.32239732)"
43042,325 HARVARD AVE E,47.62185226,-122.32239732,"(47.62185226, -122.32239732)"
43043,325 HARVARD AVE E,47.62185226,-122.32239732,"(47.62185226, -122.32239732)"
43044,1120 NW 85TH ST,47.69084246,-122.37091765,"(47.69084246, -122.37091765)"
43045,1280 NW ELFORD DR,47.73027857,-122.37022882,"(47.73027857, -122.37022882)"
43046,2640 48TH AVE SW,47.58002969,-122.39273386,"(47.58002969, -122.39273386)"
43047,355 15TH AVE,47.60586039,-122.3131217,"(47.60586039, -122.3131217)"
43048,355 15TH AVE,47.60586039,-122.3131217,"(47.60586039, -122.3131217)"
43049,211 S DAWSON ST,47.55547392,-122.33176138,"(47.55547392, -122.33176138)"
43050,9031 VALDEZ AVE S,47.52265274,-122.27842948,"(47.52265274, -122.27842948)"
43051,7024 51ST AVE NE,47.6801564,-122.27263299,"(47.6801564, -122.27263299)"
43052,7150 SHINKLE PL SW,47.53873105,-122.3662791,"(47.53873105, -122.3662791)"
43053,7170 SHINKLE PL SW,47.53838081,-122.36614109,"(47.53838081, -122.36614109)"
43054,3066 63RD AVE SW,47.5764227,-122.41302903,"(47.5764227, -122.41302903)"
43055,9827 RAINIER AVE S,47.51392207,-122.25194199,"(47.51392207, -122.25194199)"
43056,2731 EASTLAKE AVE E,47.64533849,-122.32637962,"(47.64533849, -122.32637962)"
43057,2137 HARBOR AVE SW,47.58459678,-122.37561381,"(47.58459678, -122.37561381)"
43058,2137 HARBOR AVE SW,47.58459678,-122.37561381,"(47.58459678, -122.37561381)"
43059,2137 HARBOR AVE SW,47.58459678,-122.37561381,"(47.58459678, -122.37561381)"
43060,823 1ST AVE,47.60353574,-122.33559368,"(47.60353574, -122.33559368)"
43061,6532 LATONA AVE NE,47.67681109,-122.32627298,"(47.67681109, -122.32627298)"
43062,2301 LAKE WASHINGTON BLVD S,47.5821856,-122.28631146,"(47.5821856, -122.28631146)"
43063,6042 7TH AVE NW,47.67362491,-122.36480086,"(47.67362491, -122.36480086)"
43064,2000 ALASKAN WAY,47.61005612,-122.34562638,"(47.61005612, -122.34562638)"
43065,521 MALDEN AVE E,47.62369635,-122.31390689,"(47.62369635, -122.31390689)"
43066,2653 SW YANCY ST,47.56749174,-122.3678228,"(47.56749174, -122.3678228)"
43067,2653 SW YANCY ST,47.56749174,-122.3678228,"(47.56749174, -122.3678228)"
43068,2320 ROSEMONT PL W,47.63987773,-122.40690396,"(47.63987773, -122.40690396)"
43069,11305 12TH AVE NE,47.71079105,-122.31551283,"(47.71079105, -122.31551283)"
43070,14027 LAKE CITY WAY NE,47.73124006,-122.29308363,"(47.73124006, -122.29308363)"
43071,14027 LAKE CITY WAY NE,47.73124006,-122.29308363,"(47.73124006, -122.29308363)"
43072,2702 6TH AVE S,47.57959804,-122.32558376,"(47.57959804, -122.32558376)"
43073,4536 48TH AVE SW,47.56195327,-122.39314097,"(47.56195327, -122.39314097)"
43074,807 NW 88TH ST,47.69268128,-122.36638648,"(47.69268128, -122.36638648)"
43075,7557 DETROIT AVE SW,47.53539136,-122.33917837,"(47.53539136, -122.33917837)"
43076,1536 15TH AVE,47.61488054,-122.31257852,"(47.61488054, -122.31257852)"
43077,417 27TH AVE E,47.62325255,-122.2981025,"(47.62325255, -122.2981025)"
43078,219 E GALER ST,47.63207388,-122.32536103,"(47.63207388, -122.32536103)"
43079,78 S LUCILE ST,47.5535981,-122.33558626,"(47.5535981, -122.33558626)"
43080,4034 M L KING JR WAY S,47.56704111,-122.29569301,"(47.56704111, -122.29569301)"
43081,2815 ELLIOTT AVE,47.61523851,-122.35386602,"(47.61523851, -122.35386602)"
43082,2815 ELLIOTT AVE,47.61523851,-122.35386602,"(47.61523851, -122.35386602)"
43083,7180 SHINKLE PL SW,47.53776919,-122.36706266,"(47.53776919, -122.36706266)"
43084,5610 BEACH DR SW,47.55168505,-122.39603684,"(47.55168505, -122.39603684)"
43085,1911 N 44TH ST,47.66013317,-122.33446157,"(47.66013317, -122.33446157)"
43086,1911 N 44TH ST,47.66013317,-122.33446157,"(47.66013317, -122.33446157)"
43087,10612 DURLAND AVE NE,47.70580045,-122.27707258,"(47.70580045, -122.27707258)"
43088,8621 FAUNTLEROY PL SW,47.52570196,-122.39084379,"(47.52570196, -122.39084379)"
43089,9321 48TH AVE S,47.51838724,-122.27343324,"(47.51838724, -122.27343324)"
43090,9325 48TH AVE S,47.51828434,-122.2734304,"(47.51828434, -122.2734304)"
43091,624 S LANDER ST,47.58010234,-122.32544806,"(47.58010234, -122.32544806)"
43092,624 S LANDER ST,47.58010234,-122.32544806,"(47.58010234, -122.32544806)"
43093,800 SENECA ST,47.60967965,-122.32978561,"(47.60967965, -122.32978561)"
43094,1503 NE 80TH ST,47.68655641,-122.31187603,"(47.68655641, -122.31187603)"
43095,1215 W WHEELER ST,47.64054103,-122.37339518,"(47.64054103, -122.37339518)"
43096,4610 25TH AVE NE,47.66228944,-122.30039245,"(47.66228944, -122.30039245)"
43097,8249 5TH AVE S,47.5285004,-122.32883785,"(47.5285004, -122.32883785)"
43098,8249 5TH AVE S,47.5285004,-122.32883785,"(47.5285004, -122.32883785)"
43099,417 BROAD ST,47.61990891,-122.34835403,"(47.61990891, -122.34835403)"
43100,3733 47TH PL NE,47.65537701,-122.27674078,"(47.65537701, -122.27674078)"
43101,6101 S COOPER ST,47.51152916,-122.25671152,"(47.51152916, -122.25671152)"
43102,3816 BEACH DR SW,47.56964673,-122.40924878,"(47.56964673, -122.40924878)"
43103,7170 27TH AVE SW,47.53756352,-122.367198,"(47.53756352, -122.367198)"
43104,3613 SAN JUAN RD NE,47.65025612,-122.31232684,"(47.65025612, -122.31232684)"
43105,2695 NE VILLAGE LN,47.66207412,-122.29816467,"(47.66207412, -122.29816467)"
43106,10349 8TH AVE NW,47.70460851,-122.36637303,"(47.70460851, -122.36637303)"
43107,5514 34TH AVE NE,47.66899204,-122.29118124,"(47.66899204, -122.29118124)"
43108,7337 23RD AVE NW,47.68239108,-122.38570267,"(47.68239108, -122.38570267)"
43109,4255 23RD AVE W,47.65921936,-122.38628843,"(47.65921936, -122.38628843)"
43110,320 WESTLAKE AVE N,47.6213169,-122.33815149,"(47.6213169, -122.33815149)"
43111,320 WESTLAKE AVE N,47.6213169,-122.33815149,"(47.6213169, -122.33815149)"
43112,320 WESTLAKE AVE N,47.6213169,-122.33815149,"(47.6213169, -122.33815149)"
43113,2115 NW 97TH ST,47.69950398,-122.38393485,"(47.69950398, -122.38393485)"
43114,5429 RENTON AVE S,47.55265125,-122.28587112,"(47.55265125, -122.28587112)"
43115,7122 SHINKLE PL SW,47.53850433,-122.36660083,"(47.53850433, -122.36660083)"
43116,10502 LAKE CITY WAY NE,47.70493183,-122.30130602,"(47.70493183, -122.30130602)"
43117,10502 LAKE CITY WAY NE,47.70493183,-122.30130602,"(47.70493183, -122.30130602)"
43118,3148 WETMORE AVE S,47.57457846,-122.29348201,"(47.57457846, -122.29348201)"
43119,6800 31ST AVE SW,47.54151528,-122.37183756,"(47.54151528, -122.37183756)"
43120,306 22ND AVE E,47.62159067,-122.30316535,"(47.62159067, -122.30316535)"
43121,645 ELLIOTT AVE W,47.62520732,-122.3673847,"(47.62520732, -122.3673847)"
43122,645 ELLIOTT AVE W,47.62520732,-122.3673847,"(47.62520732, -122.3673847)"
43123,2617 NE UNIVERSITY VILLAGE ST,47.6629004,-122.29929787,"(47.6629004, -122.29929787)"
43124,2617 NE UNIVERSITY VILLAGE ST,47.6629004,-122.29929787,"(47.6629004, -122.29929787)"
43125,8529 CAROLINE AVE N,47.69135787,-122.33715783,"(47.69135787, -122.33715783)"
43126,8700 15TH AVE NW,47.69275062,-122.37603512,"(47.69275062, -122.37603512)"
43127,8935 25TH AVE NE,47.69375717,-122.30187505,"(47.69375717, -122.30187505)"
43128,12734 42ND AVE NE,47.72218862,-122.28202631,"(47.72218862, -122.28202631)"
43129,1760 FERRY AVE SW,47.58692388,-122.38431289,"(47.58692388, -122.38431289)"
43130,11782 SAND POINT WAY NE,47.7159963,-122.28273683,"(47.7159963, -122.28273683)"
43131,1615 S GRAHAM ST,47.54676306,-122.31126611,"(47.54676306, -122.31126611)"
43132,2500 CANTERBURY LN E,47.64202489,-122.28040421,"(47.64202489, -122.28040421)"
43133,,,,
43134,9108 CORLISS AVE N,47.69530534,-122.3308173,"(47.69530534, -122.3308173)"
43135,2200 ALKI AVE SW,47.58445219,-122.39934643,"(47.58445219, -122.39934643)"
43136,2200 ALKI AVE SW,47.58445219,-122.39934643,"(47.58445219, -122.39934643)"
43137,2200 ALKI AVE SW,47.58445219,-122.39934643,"(47.58445219, -122.39934643)"
43138,1415 NW 52ND ST,47.66622024,-122.37503439,"(47.66622024, -122.37503439)"
43139,1415 NW 52ND ST,47.66622024,-122.37503439,"(47.66622024, -122.37503439)"
43140,9819 RAINIER AVE S,47.51413341,-122.25218724,"(47.51413341, -122.25218724)"
43141,6536 42ND AVE SW,47.54375842,-122.38552055,"(47.54375842, -122.38552055)"
43142,3228 NW 56TH ST,47.66973539,-122.39971197,"(47.66973539, -122.39971197)"
43143,1421 9TH AVE W,47.6318396,-122.36942162,"(47.6318396, -122.36942162)"
43144,2000 30TH AVE S,47.5850437,-122.29382599,"(47.5850437, -122.29382599)"
43145,2000 30TH AVE S,47.5850437,-122.29382599,"(47.5850437, -122.29382599)"
43146,2320 E UNION ST,47.6131499,-122.30171314,"(47.6131499, -122.30171314)"
43147,3619 S ADAMS ST,47.56525589,-122.28652567,"(47.56525589, -122.28652567)"
43148,4503 45TH AVE SW,47.56278644,-122.38971492,"(47.56278644, -122.38971492)"
43149,5606 BEACH DR SW,47.55199198,-122.39691096,"(47.55199198, -122.39691096)"
43150,6821 50TH AVE NE,47.67826762,-122.27462281,"(47.67826762, -122.27462281)"
43151,3701 SW CAMBRIDGE ST,47.51905445,-122.3797255,"(47.51905445, -122.3797255)"
43152,8343 23RD AVE NW,47.69003507,-122.38571018,"(47.69003507, -122.38571018)"
43153,4610 25TH AVE NE,47.66228944,-122.30039245,"(47.66228944, -122.30039245)"
43154,6445 NE WINDERMERE RD,47.66961273,-122.25774683,"(47.66961273, -122.25774683)"
43155,6707 7TH AVE NW,47.67801186,-122.36478689,"(47.67801186, -122.36478689)"
43156,6203 PHINNEY AVE N,47.67402466,-122.35471173,"(47.67402466, -122.35471173)"
43157,6203 PHINNEY AVE N,47.67402466,-122.35471173,"(47.67402466, -122.35471173)"
43158,128 NE 57TH ST,47.67034026,-122.32696247,"(47.67034026, -122.32696247)"
43159,3641 W COMMODORE WAY,47.66558942,-122.40529863,"(47.66558942, -122.40529863)"
43160,1505 1ST AVE,47.60896041,-122.34053781,"(47.60896041, -122.34053781)"
43161,1923 5TH AVE,47.61332151,-122.33905479,"(47.61332151, -122.33905479)"
43162,9024 1ST AVE NW,47.6949622,-122.35775258,"(47.6949622, -122.35775258)"
43163,5951 44TH AVE S,47.54883007,-122.27836068,"(47.54883007, -122.27836068)"
43164,976 S STEVENS ST,47.57709648,-122.32042648,"(47.57709648, -122.32042648)"
43165,4576 53RD AVE SW,47.56117144,-122.39941027,"(47.56117144, -122.39941027)"
43166,2719 YALE TER E,47.64516549,-122.32670886,"(47.64516549, -122.32670886)"
43167,2719 YALE TER E,47.64516549,-122.32670886,"(47.64516549, -122.32670886)"
43168,2719 YALE TER E,47.64516549,-122.32670886,"(47.64516549, -122.32670886)"
43169,4117 34TH AVE S,47.56564421,-122.29114992,"(47.56564421, -122.29114992)"
43170,10724 EXETER AVE NE,47.70836267,-122.27695743,"(47.70836267, -122.27695743)"
43171,1409 33RD AVE,47.61323832,-122.29059546,"(47.61323832, -122.29059546)"
43172,6309 EVANSTON AVE N,47.67490201,-122.35171718,"(47.67490201, -122.35171718)"
43173,7919 8TH AVE S,47.53138209,-122.32309133,"(47.53138209, -122.32309133)"
43174,4718 20TH AVE NE,47.66370142,-122.30623386,"(47.66370142, -122.30623386)"
43175,2734 36TH AVE SW,47.57822587,-122.37678982,"(47.57822587, -122.37678982)"
43176,2366 YALE AVE E,47.64165438,-122.32680538,"(47.64165438, -122.32680538)"
