id,ApplicationDate,DecisionDate,Appealed,Status
8012,09/08/2005,03/31/2006,N,Permit Finaled
8013,09/07/2005,01/15/2007,N,Permit Closed
8014,09/06/2005,03/13/2006,N,Permit Finaled
8015,09/06/2005,03/31/2006,N,Permit Finaled
8016,09/06/2005,11/02/2005,N,Permit Issued
8017,12/27/2004,01/19/2006,N,Permit Finaled
8018,09/02/2005,02/03/2006,N,Permit Finaled
8019,09/01/2005,03/31/2006,N,Permit Finaled
8020,09/01/2005,11/27/2006,N,Permit Closed
8021,09/01/2005,05/20/2009,N,Permit Finaled
8022,09/01/2005,03/21/2006,N,Permit Finaled
8023,09/01/2005,09/01/2006,N,Permit Closed
8024,09/01/2005,03/13/2006,N,Permit Finaled
8025,09/01/2005,12/22/2005,N,Permit Finaled
8026,08/31/2005,03/16/2006,N,Permit Finaled
8027,08/31/2005,02/10/2006,N,Permit Finaled
8028,08/31/2005,12/08/2005,N,Permit Finaled
8029,08/30/2005,01/26/2006,N,Permit Finaled
8030,07/28/2005,05/01/2006,N,Permit Finaled
8031,08/30/2005,02/27/2006,N,Permit Finaled
8032,08/30/2005,01/18/2006,N,Permit Finaled
8033,08/30/2005,09/29/2005,N,Permit Closed
8034,08/30/2005,09/29/2006,N,Permit Finaled
8035,08/30/2005,06/25/2007,N,Permit Issued
8036,08/29/2005,02/16/2006,N,Permit Finaled
8037,08/29/2005,12/29/2005,N,Permit Finaled
8038,08/29/2005,06/19/2006,N,Permit Issued
8039,08/26/2005,11/24/2005,N,Permit Finaled
8040,08/26/2005,02/16/2006,N,Permit Finaled
8041,08/26/2005,02/03/2006,N,Permit Finaled
8042,08/25/2005,03/09/2006,N,Permit Finaled
8043,08/25/2005,02/02/2006,N,Permit Finaled
8044,08/24/2005,04/20/2006,N,Permit Finaled
8045,08/24/2005,03/17/2006,N,Permit Finaled
8046,08/24/2005,03/28/2006,N,Permit Finaled
8047,08/23/2005,11/02/2005,N,Permit Finaled
8048,08/23/2005,01/30/2006,N,Permit Finaled
8049,08/23/2005,05/08/2006,N,Permit Finaled
8050,08/23/2005,06/02/2006,N,Permit Finaled
8051,08/23/2005,06/02/2006,N,Permit Closed
8052,08/23/2005,06/02/2006,N,Permit Finaled
8053,08/22/2005,10/17/2005,N,Permit Finaled
8054,08/22/2005,12/22/2005,N,Permit Finaled
8055,08/22/2005,12/29/2005,N,Permit Finaled
8056,08/22/2005,08/08/2006,N,Permit Finaled
8057,08/19/2005,12/01/2005,N,Permit Finaled
8058,07/28/2005,05/08/2006,N,Permit Finaled
8059,08/19/2005,03/13/2006,N,Permit Finaled
8060,08/19/2005,10/19/2006,N,Permit Finaled
8061,08/18/2005,10/31/2005,N,Permit Finaled
8062,08/18/2005,02/16/2006,N,Permit Finaled
8063,08/17/2005,01/05/2006,N,Permit Finaled
8064,08/17/2005,02/03/2006,N,Permit Finaled
8065,08/17/2005,11/30/2005,N,Permit Finaled
8066,08/17/2005,08/03/2006,N,Permit Finaled
8067,08/17/2005,08/03/2006,N,Permit Finaled
8068,08/17/2005,08/03/2006,N,Permit Finaled
8069,08/17/2005,08/03/2006,N,Permit Finaled
8070,06/16/2005,07/20/2006,N,Permit Finaled
8071,08/17/2005,08/03/2006,N,Permit Finaled
8072,08/17/2005,08/03/2006,N,Permit Finaled
8073,08/17/2005,08/03/2006,N,Permit Finaled
8074,08/17/2005,08/03/2006,N,Permit Finaled
8075,08/17/2005,08/03/2006,N,Permit Finaled
8076,08/17/2005,08/03/2006,N,Permit Finaled
8077,08/17/2005,08/03/2006,N,Permit Closed
8078,08/17/2005,05/08/2006,N,Permit Finaled
8079,08/16/2005,10/26/2005,N,Permit Finaled
8080,08/16/2005,01/23/2006,N,Permit Finaled
8081,08/16/2005,03/27/2006,N,Permit Finaled
8082,08/15/2005,06/07/2006,N,Permit Finaled
8083,08/15/2005,01/03/2006,N,Permit Finaled
8084,08/12/2005,01/26/2006,N,Permit Finaled
8085,08/12/2005,,N,CANCELLED
8086,08/11/2005,12/15/2005,N,Permit Finaled
8087,08/11/2005,12/15/2005,N,Permit Finaled
8088,08/11/2005,03/16/2006,N,Permit Finaled
8089,08/10/2005,12/15/2005,N,Permit Finaled
8090,08/10/2005,12/29/2005,N,Permit Finaled
8091,08/09/2005,04/26/2006,N,Permit Finaled
8092,08/08/2005,02/03/2006,N,Permit Finaled
8093,08/08/2005,12/29/2005,N,Permit Finaled
8094,08/05/2005,10/17/2005,N,Permit Finaled
8095,,,N,
8096,08/05/2005,12/08/2005,N,Permit Finaled
8097,08/05/2005,11/24/2005,N,Permit Finaled
8098,08/04/2005,09/05/2008,N,CANCELLED
8099,08/04/2005,04/10/2006,N,Permit Closed
8100,08/04/2005,08/17/2005,N,Permit Finaled
8101,08/03/2005,12/15/2005,N,Permit Finaled
8102,08/01/2005,02/23/2006,N,Permit Finaled
8103,08/01/2005,,N,CANCELLED
8104,08/01/2005,07/20/2006,N,Permit Finaled
8105,07/29/2005,09/22/2005,N,Permit Finaled
8106,07/29/2005,04/04/2006,N,Permit Finaled
8107,07/28/2005,,N,CANCELLED
8108,07/28/2005,,N,CANCELLED
8109,05/25/2005,05/17/2007,N,Permit Closed
8110,07/27/2005,09/22/2005,N,Permit Finaled
8111,07/26/2005,08/11/2005,N,Permit Finaled
8112,07/25/2005,09/04/2008,N,Permit Closed
8113,07/22/2005,01/10/2006,N,Permit Issued
8114,07/21/2005,,N,CANCELLED
8115,07/21/2005,05/11/2006,N,Permit Finaled
8116,07/20/2005,,N,Permit Finaled
8117,07/19/2005,05/08/2006,N,Permit Closed
8118,07/14/2005,01/26/2006,N,CANCELLED
8119,07/14/2005,05/04/2006,N,Permit Finaled
8120,07/14/2005,09/04/2006,N,Permit Finaled
8121,07/07/2005,06/28/2007,N,Permit Closed
8122,07/06/2005,05/15/2006,N,Permit Closed
8123,06/23/2005,08/25/2005,N,Permit Finaled
8124,06/16/2005,06/08/2006,N,Permit Closed
8125,06/16/2005,08/17/2006,N,CANCELLED
8126,06/16/2005,01/30/2006,N,Permit Finaled
8127,06/16/2005,06/05/2006,N,CANCELLED
8128,06/16/2005,02/28/2007,N,Permit Closed
8129,06/15/2005,06/01/2006,N,Permit Closed
8130,06/10/2005,,N,CANCELLED
8131,06/08/2005,04/10/2008,N,CANCELLED
8132,06/02/2005,04/06/2006,N,Permit Finaled
8133,06/02/2005,10/01/2007,N,Permit Closed
8134,06/02/2005,01/30/2006,N,Permit Finaled
8135,05/26/2005,06/24/2005,N,Permit Finaled
8136,05/26/2005,10/24/2005,N,Permit Finaled
8137,05/26/2005,01/04/2007,N,Permit Closed
8138,05/26/2005,01/04/2007,N,Permit Closed
8139,,,N,
8140,05/16/2005,06/16/2005,N,Permit Finaled
8141,05/06/2005,09/21/2006,N,Permit Finaled
8142,05/06/2005,09/21/2006,N,Permit Finaled
8143,05/05/2005,09/05/2005,N,Permit Finaled
8144,05/05/2005,07/20/2006,N,Permit Finaled
8145,04/29/2005,06/26/2008,N,Permit Finaled
8146,04/26/2005,05/05/2005,N,Permit Finaled
8147,04/26/2005,05/05/2005,N,Permit Finaled
8148,04/20/2005,01/10/2008,N,Permit Issued
8149,04/15/2005,12/29/2006,N,Permit Finaled
8150,04/14/2005,11/24/2005,N,Permit Closed
8151,04/07/2005,09/26/2012,N,Permit Closed
8152,04/06/2005,12/08/2005,N,Permit Closed
8153,04/06/2005,12/08/2005,N,Permit Closed
8154,04/06/2005,12/08/2005,N,Permit Closed
8155,04/06/2005,12/08/2005,N,Permit Closed
8156,04/06/2005,12/08/2005,N,Permit Closed
8157,04/06/2005,12/08/2005,N,Permit Closed
8158,04/06/2005,12/08/2005,N,Permit Closed
8159,04/01/2005,09/24/2007,N,Permit Issued
8160,03/31/2005,04/28/2005,N,Permit Finaled
8161,03/24/2005,12/29/2005,N,CANCELLED
8162,03/21/2005,04/28/2005,N,Permit Issued
8163,03/18/2005,07/10/2006,N,Permit Closed
8164,03/18/2005,01/17/2008,N,Permit Issued
8165,03/17/2005,04/15/2005,N,Permit Issued
8166,03/11/2005,09/07/2006,N,Permit Finaled
8167,02/17/2005,09/29/2005,N,Permit Closed
8168,02/10/2005,08/25/2005,N,CANCELLED
8169,02/10/2005,04/06/2006,N,Permit Issued
8170,02/03/2005,10/09/2006,N,Permit Closed
8171,02/03/2005,08/08/2005,N,CANCELLED
8172,01/31/2005,,N,CANCELLED
8173,01/27/2005,,N,CANCELLED
8174,01/13/2005,08/25/2005,N,Permit Closed
8175,01/13/2005,08/25/2005,N,Permit Closed
8176,01/13/2005,01/15/2007,N,Permit Closed
8177,01/07/2005,07/14/2005,N,Permit Closed
8178,01/04/2005,,N,CANCELLED
8179,12/29/2004,03/17/2005,N,CANCELLED
8180,12/27/2004,,N,Permit Finaled
8181,12/27/2004,01/27/2005,N,Permit Finaled
8182,12/20/2004,06/12/2006,N,Permit Closed
8183,12/14/2004,05/18/2006,N,Permit Finaled
8184,11/25/2004,12/08/2004,N,CANCELLED
8185,11/09/2004,06/30/2005,N,Permit Closed
8186,11/03/2004,06/21/2007,N,Permit Finaled
8187,10/28/2004,05/19/2005,N,Permit Closed
8188,10/04/2004,10/28/2004,N,Permit Finaled
8189,09/28/2004,10/21/2004,N,Permit Issued
8190,09/24/2004,,N,CANCELLED
8191,09/23/2004,05/26/2006,N,Permit Closed
8192,09/16/2004,04/21/2005,N,Permit Closed
8193,09/09/2004,03/10/2005,N,Permit Finaled
8194,09/02/2004,,N,CANCELLED
8195,08/26/2004,03/02/2006,N,Permit Finaled
8196,08/19/2004,07/27/2006,N,Permit Closed
8197,08/06/2004,,N,CANCELLED
8198,08/05/2004,,N,CANCELLED
8199,06/22/2004,07/25/2005,N,Permit Finaled
8200,06/17/2004,09/06/2005,N,Permit Finaled
8201,06/09/2004,12/16/2004,N,CANCELLED
8202,05/20/2004,11/13/2006,N,Permit Finaled
8203,05/20/2004,11/13/2006,N,Permit Finaled
8204,05/20/2004,11/13/2006,N,Permit Closed
8205,04/12/2004,09/11/2006,N,Permit Finaled
8206,04/01/2004,,N,CANCELLED
8207,03/25/2004,01/10/2005,N,Permit Closed
8208,03/18/2004,10/03/2005,N,Permit Finaled
8209,03/15/2004,02/09/2009,N,Permit Closed
8210,03/11/2004,04/19/2005,N,Permit Finaled
8211,03/03/2004,,N,CANCELLED
8212,02/26/2004,04/21/2004,N,Permit Closed
8213,02/17/2004,06/29/2009,N,Permit Closed
8214,02/12/2004,10/19/2006,N,Permit Closed
8215,02/04/2004,,N,CANCELLED
8216,01/29/2004,,N,CANCELLED
8217,12/31/2003,07/23/2004,N,Permit Closed
8218,12/24/2003,01/12/2006,N,Permit Finaled
8219,12/24/2003,01/12/2006,N,Permit Finaled
8220,12/18/2003,03/23/2006,N,Permit Finaled
8221,11/06/2003,01/14/2011,N,Permit Closed
8222,11/05/2003,09/01/2010,N,Permit Closed
8223,10/23/2003,07/15/2004,N,Permit Finaled
8224,08/21/2003,09/01/2005,N,Permit Closed
8225,08/12/2003,08/28/2003,N,Permit Closed
8226,07/29/2003,06/01/2006,N,Permit Issued
8227,07/24/2003,08/22/2003,N,Permit Closed
8228,07/10/2003,03/09/2006,N,Permit Issued
8229,06/27/2003,03/13/2006,N,Permit Issued
8230,06/17/2003,06/26/2003,N,CANCELLED
8231,06/06/2003,06/12/2003,N,CANCELLED
8232,05/23/2003,05/14/2007,N,Permit Finaled
8233,03/10/2003,03/27/2003,N,CANCELLED
8234,02/24/2003,05/18/2004,N,Permit Finaled
8235,02/19/2003,04/17/2007,N,Permit Finaled
8236,01/24/2003,02/27/2003,N,Permit Finaled
8237,12/19/2002,,N,Permit Closed
8238,11/28/2002,04/03/2003,N,CANCELLED
8239,10/21/2002,03/24/2003,N,CANCELLED
8240,10/21/2002,03/24/2003,N,CANCELLED
8241,08/26/2002,04/07/2009,N,Permit Closed
8242,07/18/2002,06/12/2003,N,Permit Closed
8243,06/06/2002,09/15/2005,N,CANCELLED
8244,05/23/2002,04/03/2008,N,Permit Closed
8245,04/08/2002,08/05/2004,N,Permit Closed
8246,03/07/2002,11/10/2008,N,Permit Closed
8247,02/28/2002,07/22/2002,N,Permit Finaled
8248,12/13/2001,03/05/2012,N,CANCELLED
8249,07/11/2001,02/03/2005,N,Permit Closed
8250,06/27/2001,10/23/2007,N,Permit Closed
8251,06/15/2001,,N,CANCELLED
8252,05/09/2001,05/22/2003,N,Permit Issued
8253,07/14/2000,11/16/2000,N,CANCELLED
8254,04/10/1997,04/24/1997,N,Permit Finaled
8255,08/15/1996,04/13/2006,N,Decision Published
8256,01/30/1992,12/24/1992,N,CANCELLED
8257,,,N,
8258,,,N,
8259,,,N,
8260,,,N,
8261,,,N,
8262,,,N,
8263,,,N,
8264,,,N,
8265,,,N,
8266,,,N,
8267,,,N,
8268,,,N,
8269,,,N,
8270,,,N,
8271,,,N,
8272,,,N,
8273,,,N,
8274,,,N,
8275,,,N,
8276,,,N,
8277,,,N,
8278,,,N,
8279,,,N,
8280,,,N,
8281,,,N,
8282,,,N,
8283,,,N,
8284,,,N,
8285,,,N,
8286,,,N,
8287,,,N,
8288,,,N,
8289,,,N,
8290,,,N,
8291,,,N,
8292,,,N,
8293,,,N,
8294,,,N,
8295,,,N,
8296,,,N,
8297,,,N,
8298,,,N,
8299,,,N,
8300,,,N,
8301,,,N,
8302,,,N,
8303,,,N,
8304,,,N,
8305,,,N,Initial Information Collected
8306,,,N,
8307,,,N,
8308,,,N,
8309,,,N,
8310,,,N,
8311,,,N,
8312,,,N,Initial Information Collected
8313,,,N,Initial Information Collected
8314,,,N,Initial Information Collected
8315,,,N,
8316,,,N,
8317,,,N,
8318,,,N,
8319,,,N,
8320,,,N,
8321,,,N,
8322,,,N,
8323,,,N,
8324,,,N,
8325,,,N,
8326,,,N,
8327,,,N,
8328,,,N,
8329,,,N,
8330,,,N,Initial Information Collected
8331,,,N,
8332,,,N,
8333,,,N,
8334,,,N,
8335,,,N,
8336,,,N,
8337,,,N,
8338,,,N,
8339,,,N,
8340,,,N,
8341,,,N,
8342,,,N,
8343,,,N,
8344,,,N,
8345,,,N,
8346,,,N,
8347,,,N,
8348,,,N,
8349,,,N,
8350,,,N,
8351,,,N,
8352,,,N,
8353,,,N,
8354,,,N,
8355,,,N,
8356,,,N,
8357,,,N,
8358,,,N,
8359,,,N,
8360,,,N,
8361,,,N,
8362,,,N,
8363,,,N,
8364,,,N,
8365,,,N,
8366,,,N,
8367,,,N,
8368,,,N,
8369,,,N,
8370,,,N,
8371,,,N,Initial Information Collected
8372,,,N,
8373,,,N,
8374,,,N,
8375,,,N,Initial Information Collected
8376,,,N,
8377,,,N,
8378,,,N,
8379,,,N,
8380,,,N,
8381,,,N,
8382,,,N,
8383,,,N,
8384,,,N,
8385,,,N,
8386,,,N,
8387,,,N,
8388,,,N,
8389,,,N,
8390,,,N,
8391,,,N,
8392,,,N,
8393,,,N,
8394,,,N,
8395,,,N,
8396,,,N,
8397,,,N,
8398,,,N,Initial Information Collected
8399,,,N,
8400,,,N,
8401,,,N,
8402,,,N,
8403,,,N,
8404,,,N,
8405,,,N,
8406,,,N,
8407,,,N,
8408,,,N,
8409,,,N,
8410,,,N,
8411,,,N,
8412,,,N,
8413,,,N,
8414,,,N,
8415,,,N,
8416,,,N,
8417,,,N,
8418,,,N,
8419,,,N,
8420,,,N,
8421,,,N,
8422,,,N,
8423,,,N,
8424,,,N,
8425,,,N,Initial Information Collected
8426,,,N,
8427,,,N,
8428,,,N,
8429,,,N,
8430,,,N,
8431,,,N,
8432,,,N,
8433,,,N,
8434,,,N,
8435,,,N,
8436,,,N,
8437,,,N,Initial Information Collected
8438,,,N,
8439,,,N,Initial Information Collected
8440,,,N,
8441,,,N,Initial Information Collected
8442,,,N,
8443,,,N,Application Accepted
8444,,,N,
8445,,,N,
8446,,,N,
8447,,,N,
8448,,,N,
8449,,,N,
8450,,,N,
8451,,,N,
8452,,,N,
8453,,,N,
8454,,,N,
8455,,,N,
8456,,,N,
8457,,,N,
8458,,,N,
8459,,,N,
8460,,,N,
8461,,,N,
8462,,,N,
8463,,,N,
8464,,,N,Initial Information Collected
8465,,,N,
8466,,,N,
8467,,,N,
8468,,,N,
8469,,,N,
8470,,,N,
8471,,,N,
8472,,,N,Initial Information Collected
8473,,,N,
8474,,,N,
8475,,,N,
8476,,,N,
8477,,,N,
8478,,,N,
8479,,,N,
8480,,,N,
8481,,,N,
8482,,,N,
8483,,,N,
8484,,,N,
8485,,,N,
8486,,,N,
8487,,,N,
8488,,,N,
8489,,,N,
8490,,,N,
8491,,,N,
8492,,,N,
8493,,,N,
8494,,,N,
8495,,,N,
8496,,,N,
8497,,,N,
8498,,,N,
8499,,,N,
8500,,,N,
8501,,,N,
8502,,,N,
8503,,,N,CANCELLED
8504,,,N,
8505,,,N,Initial Information Collected
8506,,,N,
8507,,,N,
8508,,,N,
8509,,,N,
8510,,,N,
8511,04/27/2016,,N,Initial Information Collected
8512,04/27/2016,,N,Initial Information Collected
8513,,,N,
8514,,,N,
8515,,,N,
8516,,,N,
8517,,,N,Initial Information Collected
8518,,,N,
8519,,,N,
8520,,,N,
8521,,,N,
8522,,,N,
8523,,,N,
8524,,,N,
8525,,,N,
8526,,,N,
8527,,,N,
8528,03/04/2016,,N,Initial Information Collected
8529,,,N,
8530,,,N,
8531,,,N,
8532,,,N,
8533,,,N,
8534,,,N,
8535,,,N,
8536,,,N,
8537,,,N,
8538,,,N,
8539,,,N,
8540,,,N,
8541,,,N,Initial Information Collected
8542,,,N,
8543,,,N,
8544,,,N,Application Accepted
8545,,,N,
8546,,,N,
8547,,,N,
8548,,,N,
8549,,,N,
8550,,,N,
8551,,,N,Initial Information Collected
8552,,,N,Initial Information Collected
8553,,,N,
8554,,,N,
8555,,,N,
8556,,,N,
8557,,,N,Initial Information Collected
8558,,,N,Initial Information Collected
8559,,,N,Initial Information Collected
8560,,,N,
8561,,,N,
8562,,,N,Initial Information Collected
8563,,,N,Initial Information Collected
8564,03/29/2016,,N,Initial Information Collected
8565,,,N,
8566,04/06/2016,,N,Initial Information Collected
8567,,,N,
8568,,,N,
8569,,,N,
8570,,,N,
8571,,,N,
8572,,,N,
8573,,,N,
8574,,,N,
8575,,,N,
8576,,,N,
8577,,,N,
8578,,,N,
8579,,,N,
8580,,,N,Initial Information Collected
8581,,,N,
8582,,,N,
8583,,,N,
8584,,,N,CANCELLED
8585,,,N,Initial Information Collected
8586,,,N,
8587,,,N,
8588,,,N,
8589,,,N,CANCELLED
8590,,,N,
8591,,,N,Initial Information Collected
8592,,,N,
8593,,,N,
8594,,,N,
8595,,,N,
8596,,,N,
8597,,,N,
8598,,,N,
8599,,,N,
8600,,,N,
8601,,,N,Initial Information Collected
8602,,,N,
8603,,,N,
8604,,,N,
8605,,,N,
8606,,,N,
8607,,,N,
8608,,,N,Initial Information Collected
8609,,,N,Initial Information Collected
8610,03/09/2016,04/15/2016,N,Initial Information Collected
8611,04/01/2016,,N,Initial Information Collected
8612,,,N,
8613,,,N,
8614,,,N,
8615,,,N,Initial Information Collected
8616,,,N,
8617,,,N,
8618,,,N,
8619,,,N,
8620,,,N,
8621,,,N,
8622,,,N,
8623,,,N,
8624,,,N,
8625,,,N,CANCELLED
8626,,,N,CANCELLED
8627,,,N,
8628,,,N,
8629,,,N,
8630,,,N,Initial Information Collected
8631,,,N,
8632,,,N,
8633,,,N,
8634,,,N,
8635,,,N,
8636,,,N,
8637,,,N,
8638,,,N,
8639,,,N,
8640,,,N,
8641,,,N,
8642,,,N,
8643,,,N,
8644,03/02/2016,03/29/2016,N,Initial Information Collected
8645,03/04/2016,04/06/2016,N,Application Accepted
8646,,,N,
8647,,,N,
8648,,,N,Initial Information Collected
8649,,,N,Initial Information Collected
8650,,,N,
8651,,,N,
8652,,,N,
8653,,,N,
8654,,,N,
8655,,,N,
8656,,,N,Initial Information Collected
8657,,,N,
8658,,,N,
8659,,,N,
8660,,,N,
8661,,,N,
8662,,,N,
8663,,,N,
8664,04/01/2016,,N,Initial Information Collected
8665,,,N,Initial Information Collected
8666,,,N,
8667,,,N,
8668,,,N,
8669,,,N,Initial Information Collected
8670,,,N,
8671,,,N,
8672,,,N,
8673,,,N,
8674,,,N,
8675,,,N,
8676,,,N,
8677,,,N,Initial Information Collected
8678,,,N,
8679,,,N,
8680,,,N,
8681,,,N,
8682,,,N,
8683,,,N,
8684,,,N,
8685,,,N,
8686,,,N,
8687,,,N,
8688,,,N,
8689,,,N,
8690,,,N,
8691,,,N,
8692,,,N,
8693,,,N,
8694,,,N,
8695,12/18/2015,03/07/2016,N,Streamlined ADR Completed
8696,,,N,
8697,,,N,
8698,02/12/2016,03/28/2016,N,Initial Information Collected
8699,,,N,
8700,,,N,
8701,,,N,CANCELLED
8702,,,N,
8703,,,N,
8704,01/13/2016,02/18/2016,N,Initial Information Collected
8705,,,N,
8706,,,N,Initial Information Collected
8707,,,N,Initial Information Collected
8708,,,N,
8709,02/24/2016,04/12/2016,N,Initial Information Collected
8710,,,N,
8711,,,N,
8712,,,N,Initial Information Collected
8713,,,N,
8714,,,N,
8715,,,N,Initial Information Collected
8716,,,N,
8717,,,N,
8718,,,N,
8719,01/15/2016,03/07/2016,N,Streamlined ADR Completed
8720,,,N,
8721,,,N,
8722,,,N,
8723,,,N,
8724,,,N,
8725,,,N,Initial Information Collected
8726,,,N,
8727,,,N,Application Accepted
8728,,,N,
8729,,,N,
8730,,,N,
8731,,,N,
8732,,,N,
8733,,,N,
8734,03/21/2016,,N,Initial Information Collected
8735,,,N,Application Accepted
8736,,,N,Initial Information Collected
8737,,,N,
8738,,,N,
8739,,,N,Initial Information Collected
8740,,,N,
8741,,,N,
8742,,,N,
8743,,,N,
8744,,,N,
8745,,,N,Initial Information Collected
8746,,,N,
8747,,,N,
8748,,,N,Initial Information Collected
8749,,,N,
8750,,,N,
8751,,,N,
8752,02/01/2016,03/23/2016,N,Initial Information Collected
8753,,,N,Initial Information Collected
8754,,,N,Initial Information Collected
8755,,,N,
8756,,,N,
8757,,,N,
8758,,,N,Initial Information Collected
8759,,,N,Initial Information Collected
8760,,,N,Initial Information Collected
8761,,,N,
8762,,,N,
8763,,,N,
8764,02/10/2016,04/05/2016,N,Streamlined ADR Completed
8765,,,N,
8766,,,N,
8767,,,N,Initial Information Collected
8768,,,N,
8769,,,N,Initial Information Collected
8770,,,N,
8771,,,N,Initial Information Collected
8772,,,N,
8773,,,N,
8774,,,N,
8775,,,N,
8776,01/05/2016,03/23/2016,N,Streamlined ADR Completed
8777,,,N,
8778,,,N,
8779,,,N,Application Accepted
8780,,,N,
8781,,,N,
8782,01/22/2016,04/07/2016,N,Streamlined ADR Completed
8783,,,N,
8784,02/02/2016,03/28/2016,N,Initial Information Collected
8785,,,N,
8786,02/16/2016,,N,Initial Information Collected
8787,,,N,
8788,,,N,
8789,,,N,
8790,,,N,
8791,,,N,
8792,,,N,Initial Information Collected
8793,,,N,
8794,,,N,
8795,,,N,
8796,,,N,
8797,04/13/2016,,N,Initial Information Collected
8798,,,N,
8799,,,N,Initial Information Collected
8800,,,N,
8801,,,N,
8802,,,N,
8803,,,N,Initial Information Collected
8804,,,N,
8805,,,N,Application Accepted
8806,,,N,
8807,,,N,
8808,,,N,
8809,,,N,
8810,,,N,
8811,01/19/2016,,N,Initial Information Collected
8812,,,N,
8813,,,N,
8814,,,N,
8815,,,N,CANCELLED
8816,,,N,
8817,,,N,
8818,,,N,
8819,,,N,
8820,,,N,
8821,,,N,
8822,,,N,
8823,,,N,
8824,,,N,
8825,,,N,
8826,,,N,
8827,,,N,
8828,,,N,
8829,,,N,
8830,,,N,
8831,,,N,
8832,,,N,
8833,04/12/2016,,N,Initial Information Collected
8834,,,N,
8835,,,N,
8836,,,N,
8837,,,N,
8838,,,N,
8839,,,N,
8840,,,N,Application Accepted
8841,,,N,
8842,,,N,
8843,,,N,
8844,,,N,
8845,,,N,
8846,,,N,
8847,,,N,Initial Information Collected
8848,,,N,
8849,12/28/2015,03/07/2016,N,Streamlined ADR Completed
8850,,,N,
8851,,,N,
8852,,,N,CANCELLED
8853,,,N,
8854,,,N,
8855,,,N,
8856,,,N,Initial Information Collected
8857,,,N,
8858,,,N,
8859,,,N,
8860,,,N,
8861,,,N,Initial Information Collected
8862,01/13/2016,03/07/2016,N,Permit Closed
8863,,,N,
8864,,,N,
8865,,,N,
8866,,,N,
8867,,,N,
8868,,,N,
8869,,,N,
8870,,,N,
8871,,,N,
8872,,,N,
8873,,,N,
8874,,,N,
8875,,,N,
8876,,,N,
8877,03/19/2016,,N,Initial Information Collected
8878,,,N,
8879,,,N,
8880,,,N,
8881,,,N,Application Accepted
8882,,,N,CANCELLED
8883,,,N,
8884,,,N,
8885,,,N,
8886,,,N,
8887,,,N,Initial Information Collected
8888,,,N,
8889,,,N,
8890,,,N,
8891,,,N,
8892,,,N,
8893,,,N,
8894,,,N,
8895,,,N,
8896,,,N,Initial Information Collected
8897,,,N,Initial Information Collected
8898,,,N,
8899,,,N,
8900,12/15/2015,01/12/2016,N,Streamlined ADR Completed
8901,,,N,Initial Information Collected
8902,,,N,
8903,07/24/2015,11/04/2015,N,Initial Information Collected
8904,,,N,
8905,10/07/2015,11/03/2015,N,Streamlined ADR Completed
8906,,,N,
8907,,,N,
8908,,,N,
8909,,,N,Initial Information Collected
8910,08/20/2015,10/26/2015,N,Streamlined ADR Completed
8911,,,N,
8912,,,N,
8913,,,N,
8914,,,N,
8915,07/24/2015,11/04/2015,N,Initial Information Collected
8916,11/20/2015,,N,Initial Information Collected
8917,10/19/2015,12/02/2015,N,Initial Information Collected
8918,,,N,
8919,,,N,
8920,,,N,
8921,,,N,
8922,,,N,
8923,,,N,
8924,,,N,
8925,,,N,
8926,,,N,
8927,,,N,
8928,,,N,
8929,,,N,
8930,,,N,CANCELLED
8931,,,N,
8932,,,N,
8933,,,N,Initial Information Collected
8934,,,N,
8935,,,N,
8936,,,N,
8937,02/02/2016,,N,Initial Information Collected
8938,,,N,
8939,,,N,
8940,,,N,
8941,,,N,Initial Information Collected
8942,,,N,
8943,06/11/2015,,N,CANCELLED
